sim result, 0
total time, 2099.406250
total energy, 73895.875000
map,x,slope,radius,vi,ft,fslope,faero,ftyres,fres,ftot,a,dt,dE,TmotorCase,Twindings
1,4411.000000,0.021473,0.004405,7.780992,20.286398,17.482998,1.512786,1.271266,20.332188,-0.045790,-0.000526,0.128361,22.182224,32.245934,35.796764
1,4412.000000,0.021394,0.004455,7.780924,20.295668,17.417980,1.512914,1.272862,20.268894,0.026773,0.000308,0.127942,22.119713,32.247158,35.816360
1,4413.000000,0.021314,0.004504,7.780964,20.290209,17.352959,1.513085,1.274491,20.205671,0.084538,0.000972,0.128447,22.201277,32.248405,35.835995
1,4414.000000,0.021234,0.004553,7.781089,20.273319,17.287943,1.513291,1.276151,20.142523,0.130796,0.001503,0.128399,22.175488,32.249672,35.855576
1,4415.000000,0.021154,0.004603,7.781282,20.246988,17.222923,1.513526,1.277839,20.079426,0.167562,0.001926,0.128496,22.164652,32.250957,35.875118
1,4416.000000,0.021074,0.004652,7.781529,20.213469,17.157904,1.513783,1.279554,20.016378,0.197090,0.002265,0.128540,22.136932,32.252262,35.894608
1,4417.000000,0.020994,0.004701,7.781821,20.173887,17.092886,1.514060,1.281294,19.953377,0.220510,0.002535,0.128552,22.097404,32.253586,35.914032
1,4418.000000,0.020914,0.004751,7.782146,20.129715,17.027864,1.514351,1.283057,19.890411,0.239304,0.002751,0.128451,22.033686,32.254925,35.933369
1,4419.000000,0.020835,0.004800,7.782500,20.081644,16.962843,1.514656,1.284843,19.827480,0.254164,0.002921,0.128512,21.993738,32.256283,35.952641
1,4420.000000,0.020755,0.004849,7.782875,20.030718,16.897825,1.514970,1.286651,19.764585,0.266132,0.003059,0.128475,21.933924,32.257660,35.971832
1,4421.000000,0.020551,0.005304,7.783268,19.977364,16.731653,1.516759,1.303680,19.617231,0.360132,0.004139,0.128483,21.879156,32.259052,35.990948
1,4422.000000,0.020346,0.005758,7.783800,19.905127,16.565481,1.518755,1.322253,19.471626,0.433500,0.004983,0.128433,21.794764,32.260464,36.009960
1,4423.000000,0.020142,0.006213,7.784440,19.818254,16.399305,1.520947,1.342367,19.327757,0.490498,0.005638,0.128466,21.709190,32.261894,36.028873
1,4424.000000,0.019938,0.006667,7.785164,19.719862,16.233133,1.523329,1.364021,19.185621,0.534241,0.006141,0.128418,21.597563,32.263340,36.047661
1,4425.000000,0.019734,0.007122,7.785953,19.612637,16.066957,1.525893,1.387213,19.045200,0.567436,0.006522,0.128429,21.486828,32.264805,36.066330
0,4426.000000,0.019530,0.007576,7.786790,0.000000,15.900782,1.528637,1.411940,18.906496,-18.906496,-0.217316,0.128653,0.000000,32.266289,36.059452
0,4427.000000,0.019326,0.008031,7.758832,0.000000,15.734607,1.520237,1.431566,18.751549,-18.751549,-0.215535,0.129116,0.000000,32.267769,36.052563
0,4428.000000,0.019122,0.008485,7.731003,0.000000,15.568428,1.512051,1.452014,18.597633,-18.597633,-0.213766,0.129581,0.000000,32.269245,36.045666
0,4429.000000,0.018917,0.008940,7.703303,0.000000,15.402251,1.504077,1.473236,18.444704,-18.444704,-0.212008,0.130047,0.000000,32.270718,36.038757
0,4430.000000,0.018713,0.009395,7.675732,0.000000,15.236073,1.496315,1.495186,18.292711,-18.292711,-0.210261,0.130514,0.000000,32.272186,36.031841
0,4431.000000,0.018432,0.010141,7.648290,0.000000,15.007003,1.490860,1.537780,18.100780,-18.100780,-0.208055,0.130982,0.000000,32.273651,36.024914
0,4432.000000,0.018151,0.010888,7.621038,0.000000,14.777934,1.485894,1.582809,17.911776,-17.911776,-0.205882,0.131450,0.000000,32.275112,36.017979
0,4433.000000,0.017869,0.011635,7.593975,0.000000,14.548862,1.481417,1.630143,17.725559,-17.725559,-0.203742,0.131918,0.000000,32.276566,36.011036
0,4434.000000,0.017588,0.012381,7.567098,0.000000,14.319791,1.477432,1.679653,17.542015,-17.542015,-0.201632,0.132384,0.000000,32.278015,36.004082
0,4435.000000,0.017306,0.013128,7.540405,0.000000,14.090716,1.473942,1.731215,17.361013,-17.361013,-0.199552,0.132853,0.000000,32.279461,35.997120
0,4436.000000,0.017025,0.013875,7.513894,0.000000,13.861640,1.470952,1.784709,17.182440,-17.182440,-0.197499,0.133322,0.000000,32.280903,35.990150
0,4437.000000,0.016744,0.014622,7.487563,0.000000,13.632565,1.468465,1.840017,17.006186,-17.006186,-0.195473,0.133788,0.000000,32.282341,35.983170
0,4438.000000,0.016462,0.015368,7.461411,0.000000,13.403489,1.466487,1.897028,16.832142,-16.832142,-0.193473,0.134258,0.000000,32.283775,35.976181
0,4439.000000,0.016181,0.016115,7.435435,0.000000,13.174411,1.465023,1.955630,16.660204,-16.660204,-0.191497,0.134724,0.000000,32.285206,35.969185
0,4440.000000,0.015900,0.016862,7.409636,0.000000,12.945332,1.464080,2.015721,16.490271,-16.490271,-0.189543,0.135193,0.000000,32.286629,35.962181
0,4441.000000,0.015587,0.018156,7.384011,0.000000,12.690681,1.471133,2.134588,16.361540,-16.361540,-0.188064,0.135663,0.000000,32.288048,35.955170
0,4442.000000,0.015274,0.019450,7.358498,0.000000,12.436029,1.479768,2.259279,16.240215,-16.240215,-0.186669,0.136131,0.000000,32.289463,35.948147
0,4443.000000,0.014961,0.020744,7.333086,0.000000,12.181376,1.490051,2.389382,16.125946,-16.125946,-0.185356,0.136604,0.000000,32.290874,35.941116
0,4444.000000,0.014648,0.022038,7.307766,0.000000,11.926721,1.502050,2.524484,16.018393,-16.018393,-0.184119,0.137078,0.000000,32.292278,35.934078
0,4445.000000,0.014336,0.023333,7.282527,0.000000,11.672066,1.515839,2.664185,15.917228,-15.917228,-0.182957,0.137553,0.000000,32.293678,35.927032
0,4446.000000,0.014023,0.024627,7.257361,0.000000,11.417408,1.531495,2.808085,15.822126,-15.822126,-0.181864,0.138030,0.000000,32.295074,35.919979
0,4447.000000,0.013710,0.025921,7.232258,0.000000,11.162749,1.549101,2.955785,15.732774,-15.732774,-0.180836,0.138508,0.000000,32.296463,35.912918
0,4448.000000,0.013397,0.027215,7.207211,0.000000,10.908092,1.568741,3.106894,15.648866,-15.648866,-0.179872,0.138992,0.000000,32.297848,35.905849
0,4449.000000,0.013084,0.028509,7.182210,0.000000,10.653431,1.590504,3.261028,15.570103,-15.570103,-0.178967,0.139475,0.000000,32.299229,35.898773
0,4450.000000,0.012772,0.029803,7.157249,0.000000,10.398769,1.614483,3.417800,15.496191,-15.496191,-0.178117,0.139963,0.000000,32.300602,35.891685
0,4451.000000,0.012366,0.031678,7.132319,0.000000,10.068229,1.658550,3.665315,15.457232,-15.457232,-0.177669,0.140453,0.000000,32.301971,35.884590
0,4452.000000,0.011960,0.033554,7.107365,0.000000,9.737688,1.708074,3.919459,15.430361,-15.430361,-0.177360,0.140947,0.000000,32.303337,35.877487
0,4453.000000,0.011554,0.035429,7.082366,0.000000,9.407145,1.763423,4.179203,15.414909,-15.414909,-0.177183,0.141446,0.000000,32.304695,35.870377
0,4454.000000,0.011148,0.037304,7.057305,0.000000,9.076599,1.824975,4.443510,15.410223,-15.410223,-0.177129,0.141950,0.000000,32.306049,35.863258
0,4455.000000,0.010742,0.039179,7.032161,0.000000,8.746053,1.893123,4.711351,15.415666,-15.415666,-0.177192,0.142459,0.000000,32.307396,35.856133
0,4456.000000,0.010336,0.041054,7.006918,0.000000,8.415504,1.968272,4.981687,15.430602,-15.430602,-0.177363,0.142975,0.000000,32.308739,35.848995
0,4457.000000,0.009930,0.042929,6.981560,0.000000,8.084955,2.050835,5.253484,15.454412,-15.454412,-0.177637,0.143497,0.000000,32.310078,35.841850
0,4458.000000,0.009524,0.044804,6.956069,0.000000,7.754405,2.141237,5.525722,15.486502,-15.486502,-0.178006,0.144025,0.000000,32.311409,35.834698
0,4459.000000,0.009118,0.046679,6.930432,0.000000,7.423853,2.239908,5.797359,15.526258,-15.526258,-0.178463,0.144561,0.000000,32.312737,35.827534
0,4460.000000,0.008712,0.048555,6.904634,0.000000,7.093299,2.347287,6.067402,15.573128,-15.573128,-0.179001,0.145102,0.000000,32.314056,35.820362
0,4461.000000,0.008199,0.048898,6.878660,0.000000,6.675850,2.353378,6.055428,15.149794,-15.149794,-0.174136,0.145645,0.000000,32.315372,35.813179
0,4462.000000,0.007686,0.049241,6.853298,0.000000,6.258400,2.359971,6.044460,14.727970,-14.727970,-0.169287,0.146178,0.000000,32.316681,35.805988
0,4463.000000,0.007174,0.049585,6.828552,0.000000,5.840947,2.367076,6.034518,14.307679,-14.307679,-0.164456,0.146702,0.000000,32.317986,35.798790
0,4464.000000,0.006661,0.049928,6.804426,0.000000,5.423493,2.374702,6.025641,13.888975,-13.888975,-0.159643,0.147217,0.000000,32.319283,35.791584
0,4465.000000,0.006148,0.050271,6.780924,0.000000,5.006038,2.382858,6.017834,13.471869,-13.471869,-0.154849,0.147723,0.000000,32.320576,35.784370
0,4466.000000,0.005636,0.050615,6.758049,0.000000,4.588581,2.391555,6.011144,13.056418,-13.056418,-0.150074,0.148216,0.000000,32.321861,35.777149
0,4467.000000,0.005123,0.050958,6.735806,0.000000,4.171123,2.400803,6.005597,12.642661,-12.642661,-0.145318,0.148699,0.000000,32.323139,35.769924
0,4468.000000,0.004610,0.051302,6.714197,0.000000,3.753664,2.410612,6.001218,12.230633,-12.230633,-0.140582,0.149170,0.000000,32.324413,35.762691
0,4469.000000,0.004097,0.051645,6.693227,0.000000,3.336204,2.420993,5.998033,11.820368,-11.820368,-0.135866,0.149631,0.000000,32.325680,35.755455
0,4470.000000,0.003585,0.051988,6.672897,0.000000,2.918743,2.431957,5.996058,11.411896,-11.411896,-0.131171,0.150080,0.000000,32.326939,35.748215
0,4471.000000,0.003237,0.050789,6.653211,0.000000,2.635679,2.330211,5.743221,10.774249,-10.774249,-0.123842,0.150514,0.000000,32.328190,35.740971
0,4472.000000,0.002889,0.049589,6.634571,0.000000,2.352614,2.234784,5.500209,10.152745,-10.152745,-0.116698,0.150924,0.000000,32.329433,35.733727
0,4473.000000,0.002542,0.048389,6.616958,0.000000,2.069548,2.145322,5.266570,9.546578,-9.546578,-0.109731,0.151319,0.000000,32.330669,35.726482
0,4474.000000,0.002194,0.047190,6.600354,0.000000,1.786483,2.061489,5.041914,8.955026,-8.955026,-0.102931,0.151686,0.000000,32.331898,35.719238
0,4475.000000,0.001846,0.045990,6.584741,0.000000,1.503418,1.982973,4.825894,8.377423,-8.377423,-0.096292,0.152035,0.000000,32.333118,35.711994
0,4476.000000,0.001499,0.044790,6.570101,0.000000,1.220352,1.909475,4.618140,7.813106,-7.813106,-0.089806,0.152362,0.000000,32.334332,35.704754
0,4477.000000,0.001151,0.043591,6.556418,0.000000,0.937286,1.840715,4.418345,7.261485,-7.261485,-0.083465,0.152669,0.000000,32.335537,35.697517
0,4478.000000,0.000803,0.042391,6.543675,0.000000,0.654220,1.776428,4.226189,6.721975,-6.721975,-0.077264,0.152960,0.000000,32.336731,35.690285
0,4479.000000,0.000456,0.041191,6.531857,0.000000,0.371154,1.716365,4.041391,6.194048,-6.194048,-0.071196,0.153222,0.000000,32.337917,35.683056
0,4480.000000,0.000108,0.039992,6.520948,0.000000,0.088088,1.660288,3.863684,5.677198,-5.677198,-0.065255,0.153465,0.000000,32.339096,35.675835
0,4481.000000,-0.000112,0.038882,6.510934,0.000000,-0.090850,1.611415,3.704213,5.289916,-5.289916,-0.060804,0.153698,0.000000,32.340263,35.668621
0,4482.000000,-0.000331,0.037772,6.501588,0.000000,-0.269788,1.565574,3.550415,4.911339,-4.911339,-0.056452,0.153908,0.000000,32.341423,35.661415
0,4483.000000,-0.000551,0.036663,6.492900,0.000000,-0.448726,1.522609,3.402117,4.541139,-4.541139,-0.052197,0.154108,0.000000,32.342575,35.654221
0,4484.000000,-0.000771,0.035553,6.484856,0.000000,-0.627664,1.482372,3.259187,4.179033,-4.179033,-0.048035,0.154291,0.000000,32.343716,35.647034
0,4485.000000,-0.000991,0.034443,6.477445,0.000000,-0.806602,1.444719,3.121477,3.824732,-3.824732,-0.043962,0.154460,0.000000,32.344849,35.639858
0,4486.000000,-0.001210,0.033333,6.470654,0.000000,-0.985539,1.409517,2.988861,3.477977,-3.477977,-0.039977,0.154618,0.000000,32.345970,35.632694
0,4487.000000,-0.001430,0.032223,6.464473,0.000000,-1.164477,1.376638,2.861226,3.138525,-3.138525,-0.036075,0.154758,0.000000,32.347084,35.625542
0,4488.000000,-0.001650,0.031114,6.458890,0.000000,-1.343415,1.345961,2.738457,2.806141,-2.806141,-0.032254,0.154891,0.000000,32.348186,35.618401
0,4489.000000,-0.001870,0.030004,6.453894,0.000000,-1.522353,1.317372,2.620455,2.480613,-2.480613,-0.028513,0.155003,0.000000,32.349277,35.611271
0,4490.000000,-0.002089,0.028894,6.449474,0.000000,-1.701290,1.290762,2.507131,2.161741,-2.161741,-0.024848,0.155097,0.000000,32.350361,35.604156
0,4491.000000,-0.002219,0.028117,6.445621,0.000000,-1.807021,1.272824,2.429554,1.960495,-1.960495,-0.022534,0.155192,0.000000,32.351433,35.597054
0,4492.000000,-0.002349,0.027341,6.442123,0.000000,-1.912751,1.255814,2.354365,1.762567,-1.762567,-0.020259,0.155271,0.000000,32.352497,35.589966
0,4493.000000,-0.002479,0.026564,6.438978,0.000000,-2.018481,1.239699,2.281527,1.567883,-1.567883,-0.018022,0.155346,0.000000,32.353550,35.582893
0,4494.000000,-0.002609,0.025787,6.436178,0.000000,-2.124212,1.224444,2.211002,1.376373,-1.376373,-0.015820,0.155398,0.000000,32.354591,35.575836
0,4495.000000,-0.002739,0.025010,6.433720,0.000000,-2.229942,1.210017,2.142756,1.187970,-1.187970,-0.013655,0.155447,0.000000,32.355625,35.568794
0,4496.000000,-0.002869,0.024233,6.431597,0.000000,-2.335672,1.196388,2.076752,1.002606,-1.002606,-0.011524,0.155496,0.000000,32.356647,35.561768
0,4497.000000,-0.002998,0.023456,6.429805,0.000000,-2.441402,1.183526,2.012967,0.820228,-0.820228,-0.009428,0.155546,0.000000,32.357658,35.554756
0,4498.000000,-0.003128,0.022680,6.428339,0.000000,-2.547132,1.171403,1.951367,0.640776,-0.640776,-0.007365,0.155582,0.000000,32.358662,35.547760
0,4499.000000,-0.003258,0.021903,6.427193,0.000000,-2.652862,1.159992,1.891930,0.464198,-0.464198,-0.005336,0.155588,0.000000,32.359653,35.540783
0,4500.000000,-0.003388,0.021126,6.426363,0.000000,-2.758593,1.149268,1.834634,0.290448,-0.290448,-0.003338,0.155582,0.000000,32.360634,35.533821
0,4501.000000,-0.003455,0.020582,6.425844,0.000000,-2.813424,1.142112,1.795723,0.189549,-0.189549,-0.002179,0.155648,0.000000,32.361607,35.526875
0,4502.000000,-0.003523,0.020038,6.425505,0.000000,-2.868257,1.135284,1.757863,0.090028,-0.090028,-0.001035,0.155846,0.000000,32.362568,35.519936
0,4503.000000,-0.003590,0.019495,6.425344,0.000000,-2.923089,1.128773,1.721048,-0.008129,0.008129,0.000093,0.154618,0.000000,32.363510,35.513069
0,4504.000000,-0.003657,0.018951,6.425358,0.000000,-2.977921,1.122574,1.685272,-0.104937,0.104937,0.001206,0.155654,0.000000,32.364452,35.506172
0,4505.000000,-0.003725,0.018407,6.425546,0.000000,-3.032753,1.116677,1.650523,-0.200415,0.200415,0.002304,0.155600,0.000000,32.365383,35.499298
0,4506.000000,-0.003792,0.017863,6.425904,0.000000,-3.087585,1.111076,1.616797,-0.294574,0.294574,0.003386,0.155556,0.000000,32.366302,35.492443
0,4507.000000,-0.003859,0.017320,6.426431,0.000000,-3.142417,1.105763,1.584089,-0.387427,0.387427,0.004453,0.155636,0.000000,32.367214,35.485600
0,4508.000000,-0.003927,0.016776,6.427124,0.000000,-3.197250,1.100731,1.552394,-0.478986,0.478986,0.005506,0.155594,0.000000,32.368114,35.478775
0,4509.000000,-0.003994,0.016232,6.427981,0.000000,-3.252081,1.095973,1.521707,-0.569263,0.569263,0.006543,0.155587,0.000000,32.369003,35.471970
0,4510.000000,-0.004061,0.015688,6.428999,0.000000,-3.306914,1.091483,1.492023,-0.658269,0.658269,0.007566,0.155534,0.000000,32.369881,35.465183
0,4511.000000,-0.004087,0.015308,6.430176,0.000000,-3.327370,1.088621,1.471965,-0.701646,0.701646,0.008065,0.155487,0.000000,32.370750,35.458416
0,4512.000000,-0.004112,0.014927,6.431430,0.000000,-3.347828,1.085885,1.452387,-0.744417,0.744417,0.008557,0.155457,0.000000,32.371609,35.451664
0,4513.000000,-0.004137,0.014546,6.432760,0.000000,-3.368285,1.083272,1.433290,-0.786585,0.786585,0.009041,0.155441,0.000000,32.372459,35.444931
0,4514.000000,-0.004162,0.014166,6.434165,0.000000,-3.388742,1.080780,1.414673,-0.828151,0.828151,0.009519,0.155426,0.000000,32.373299,35.438213
0,4515.000000,-0.004187,0.013785,6.435645,0.000000,-3.409199,1.078408,1.396535,-0.869119,0.869119,0.009990,0.155366,0.000000,32.374126,35.431515
0,4516.000000,-0.004212,0.013404,6.437197,0.000000,-3.429657,1.076153,1.378876,-0.909489,0.909489,0.010454,0.155330,0.000000,32.374947,35.424835
0,4517.000000,-0.004237,0.013024,6.438821,0.000000,-3.450114,1.074014,1.361696,-0.949265,0.949265,0.010911,0.155288,0.000000,32.375755,35.418175
0,4518.000000,-0.004262,0.012643,6.440515,0.000000,-3.470571,1.071989,1.344996,-0.988447,0.988447,0.011361,0.155242,0.000000,32.376556,35.411533
0,4519.000000,-0.004288,0.012262,6.442279,0.000000,-3.491028,1.070076,1.328776,-1.027038,1.027038,0.011805,0.155193,0.000000,32.377346,35.404907
0,4520.000000,-0.004313,0.011882,6.444111,0.000000,-3.511485,1.068273,1.313035,-1.065038,1.065038,0.012242,0.155156,0.000000,32.378124,35.398300
0,4521.000000,-0.004312,0.011615,6.446010,0.000000,-3.510541,1.067267,1.302438,-1.075698,1.075698,0.012364,0.155112,0.000000,32.378895,35.391712
0,4522.000000,-0.004310,0.011349,6.447928,0.000000,-3.509598,1.066308,1.292066,-1.086085,1.086085,0.012484,0.155065,0.000000,32.379654,35.385143
0,4523.000000,-0.004309,0.011082,6.449864,0.000000,-3.508655,1.065397,1.281920,-1.096199,1.096199,0.012600,0.155028,0.000000,32.380405,35.378590
0,4524.000000,-0.004308,0.010816,6.451817,0.000000,-3.507711,1.064532,1.272001,-1.106039,1.106039,0.012713,0.154959,0.000000,32.381145,35.372055
0,4525.000000,-0.004307,0.010549,6.453787,0.000000,-3.506767,1.063713,1.262310,-1.115606,1.115606,0.012823,0.154916,0.000000,32.381878,35.365540
0,4526.000000,-0.004306,0.010283,6.455773,0.000000,-3.505824,1.062940,1.252846,-1.124900,1.124900,0.012930,0.154876,0.000000,32.382599,35.359039
0,4527.000000,-0.004305,0.010017,6.457776,0.000000,-3.504880,1.062211,1.243612,-1.133919,1.133919,0.013034,0.154829,0.000000,32.383312,35.352558
0,4528.000000,-0.004303,0.009750,6.459794,0.000000,-3.503937,1.061527,1.234607,-1.142664,1.142664,0.013134,0.154778,0.000000,32.384014,35.346096
0,4529.000000,-0.004302,0.009484,6.461827,0.000000,-3.502993,1.060888,1.225834,-1.151134,1.151134,0.013231,0.154737,0.000000,32.384708,35.339649
0,4530.000000,-0.004301,0.009217,6.463874,0.000000,-3.502050,1.060292,1.217291,-1.159328,1.159328,0.013326,0.154660,0.000000,32.385391,35.333221
0,4531.000000,-0.004286,0.009031,6.465935,0.000000,-3.489821,1.060103,1.211561,-1.153018,1.153018,0.013253,0.154627,0.000000,32.386066,35.326809
0,4532.000000,-0.004271,0.008844,6.467985,0.000000,-3.477592,1.059930,1.205938,-1.146586,1.146586,0.013179,0.154600,0.000000,32.386734,35.320415
0,4533.000000,-0.004256,0.008658,6.470022,0.000000,-3.465364,1.059771,1.200421,-1.140033,1.140033,0.013104,0.154529,0.000000,32.387390,35.314041
0,4534.000000,-0.004241,0.008471,6.472047,0.000000,-3.453135,1.059627,1.195013,-1.133357,1.133357,0.013027,0.154495,0.000000,32.388039,35.307682
0,4535.000000,-0.004226,0.008285,6.474060,0.000000,-3.440906,1.059497,1.189713,-1.126558,1.126558,0.012949,0.154430,0.000000,32.388676,35.301342
0,4536.000000,-0.004211,0.008098,6.476060,0.000000,-3.428678,1.059381,1.184523,-1.119636,1.119636,0.012869,0.154374,0.000000,32.389305,35.295017
0,4537.000000,-0.004196,0.007912,6.478046,0.000000,-3.416449,1.059279,1.179442,-1.112590,1.112590,0.012788,0.154341,0.000000,32.389927,35.288712
0,4538.000000,-0.004181,0.007725,6.480020,0.000000,-3.404220,1.059191,1.174471,-1.105420,1.105420,0.012706,0.154318,0.000000,32.390537,35.282421
0,4539.000000,-0.004166,0.007539,6.481981,0.000000,-3.391991,1.059117,1.169611,-1.098125,1.098125,0.012622,0.154259,0.000000,32.391140,35.276146
0,4540.000000,-0.004151,0.007352,6.483928,0.000000,-3.379763,1.059056,1.164863,-1.090705,1.090705,0.012537,0.154196,0.000000,32.391731,35.269890
0,4541.000000,-0.004130,0.007221,6.485861,0.000000,-3.363072,1.059211,1.161692,-1.077031,1.077031,0.012380,0.154173,0.000000,32.392315,35.263649
0,4542.000000,-0.004110,0.007091,6.487770,0.000000,-3.346382,1.059367,1.158571,-1.063306,1.063306,0.012222,0.154129,0.000000,32.392891,35.257423
0,4543.000000,-0.004089,0.006960,6.489653,0.000000,-3.329692,1.059522,1.155501,-1.049530,1.049530,0.012064,0.154070,0.000000,32.393459,35.251217
0,4544.000000,-0.004069,0.006830,6.491512,0.000000,-3.313002,1.059679,1.152482,-1.035703,1.035703,0.011905,0.154008,0.000000,32.394016,35.245026
0,4545.000000,-0.004048,0.006699,6.493345,0.000000,-3.296311,1.059836,1.149514,-1.021823,1.021823,0.011745,0.153984,0.000000,32.394566,35.238850
0,4546.000000,-0.004028,0.006569,6.495154,0.000000,-3.279621,1.059994,1.146598,-1.007891,1.007891,0.011585,0.153936,0.000000,32.395107,35.232693
0,4547.000000,-0.004007,0.006438,6.496937,0.000000,-3.262930,1.060152,1.143733,-0.993907,0.993907,0.011424,0.153906,0.000000,32.395638,35.226551
0,4548.000000,-0.003987,0.006308,6.498695,0.000000,-3.246240,1.060310,1.140921,-0.979870,0.979870,0.011263,0.153845,0.000000,32.396160,35.220425
0,4549.000000,-0.003966,0.006177,6.500428,0.000000,-3.229550,1.060469,1.138162,-0.965780,0.965780,0.011101,0.153806,0.000000,32.396675,35.214314
0,4550.000000,-0.003946,0.006046,6.502136,0.000000,-3.212859,1.060628,1.135456,-0.951637,0.951637,0.010938,0.153791,0.000000,32.397182,35.208218
0,4551.000000,-0.003925,0.005955,6.503818,0.000000,-3.195709,1.060904,1.133659,-0.936007,0.936007,0.010759,0.153740,0.000000,32.397678,35.202141
0,4552.000000,-0.003904,0.005864,6.505472,0.000000,-3.178559,1.061175,1.131886,-0.920360,0.920360,0.010579,0.153678,0.000000,32.398167,35.196079
0,4553.000000,-0.003883,0.005772,6.507098,0.000000,-3.161408,1.061440,1.130135,-0.904695,0.904695,0.010399,0.153651,0.000000,32.398647,35.190033
0,4554.000000,-0.003862,0.005681,6.508696,0.000000,-3.144258,1.061701,1.128408,-0.889011,0.889011,0.010219,0.153600,0.000000,32.399120,35.184002
0,4555.000000,-0.003841,0.005589,6.510265,0.000000,-3.127108,1.061956,1.126705,-0.873308,0.873308,0.010038,0.153602,0.000000,32.399586,35.177986
0,4556.000000,-0.003820,0.005498,6.511807,0.000000,-3.109957,1.062207,1.125025,-0.857587,0.857587,0.009857,0.153553,0.000000,32.400043,35.171986
0,4557.000000,-0.003798,0.005407,6.513321,0.000000,-3.092807,1.062453,1.123370,-0.841846,0.841846,0.009676,0.153522,0.000000,32.400490,35.166000
0,4558.000000,-0.003777,0.005315,6.514806,0.000000,-3.075657,1.062694,1.121738,-0.826086,0.826086,0.009495,0.153461,0.000000,32.400928,35.160030
0,4559.000000,-0.003756,0.005224,6.516263,0.000000,-3.058506,1.062929,1.120131,-0.810307,0.810307,0.009314,0.153434,0.000000,32.401360,35.154076
0,4560.000000,-0.003735,0.005133,6.517693,0.000000,-3.041356,1.063160,1.118549,-0.794509,0.794509,0.009132,0.153412,0.000000,32.401783,35.148136
0,4561.000000,-0.003714,0.005069,6.519094,0.000000,-3.023690,1.063455,1.117506,-0.777591,0.777591,0.008938,0.153386,0.000000,32.402199,35.142212
0,4562.000000,-0.003692,0.005005,6.520464,0.000000,-3.006025,1.063742,1.116473,-0.760671,0.760671,0.008743,0.153350,0.000000,32.402607,35.136303
0,4563.000000,-0.003670,0.004941,6.521805,0.000000,-2.988359,1.064021,1.115450,-0.743749,0.743749,0.008549,0.153305,0.000000,32.403008,35.130409
0,4564.000000,-0.003648,0.004877,6.523116,0.000000,-2.970694,1.064293,1.114437,-0.726826,0.726826,0.008354,0.153277,0.000000,32.403400,35.124531
0,4565.000000,-0.003627,0.004813,6.524396,0.000000,-2.953028,1.064556,1.113433,-0.709900,0.709900,0.008160,0.153244,0.000000,32.403782,35.118668
0,4566.000000,-0.003605,0.004749,6.525646,0.000000,-2.935362,1.064812,1.112440,-0.692972,0.692972,0.007965,0.153210,0.000000,32.404156,35.112816
0,4567.000000,-0.003583,0.004685,6.526866,0.000000,-2.917697,1.065060,1.111456,-0.676042,0.676042,0.007771,0.153213,0.000000,32.404522,35.106979
0,4568.000000,-0.003562,0.004621,6.528057,0.000000,-2.900031,1.065301,1.110483,-0.659109,0.659109,0.007576,0.153158,0.000000,32.404881,35.101158
0,4569.000000,-0.003540,0.004557,6.529217,0.000000,-2.882365,1.065533,1.109520,-0.642174,0.642174,0.007381,0.153131,0.000000,32.405231,35.095352
0,4570.000000,-0.003518,0.004493,6.530347,0.000000,-2.864700,1.065758,1.108567,-0.625235,0.625235,0.007187,0.153112,0.000000,32.405575,35.089558
0,4571.000000,-0.003493,0.004718,6.531448,0.000000,-2.843878,1.066634,1.112582,-0.599524,0.599524,0.006891,0.153113,0.000000,32.405910,35.083778
0,4572.000000,-0.003467,0.004943,6.532503,0.000000,-2.823057,1.067521,1.116786,-0.573611,0.573611,0.006593,0.153060,0.000000,32.406239,35.078014
0,4573.000000,-0.003442,0.005168,6.533512,0.000000,-2.802236,1.068420,1.121179,-0.547499,0.547499,0.006293,0.153009,0.000000,32.406559,35.072266
0,4574.000000,-0.003416,0.005394,6.534475,0.000000,-2.781415,1.069330,1.125761,-0.521185,0.521185,0.005991,0.153011,0.000000,32.406872,35.066528
0,4575.000000,-0.003390,0.005619,6.535391,0.000000,-2.760594,1.070252,1.130532,-0.494672,0.494672,0.005686,0.152976,0.000000,32.407177,35.060806
0,4576.000000,-0.003365,0.005844,6.536261,0.000000,-2.739773,1.071185,1.135491,-0.467958,0.467958,0.005379,0.152990,0.000000,32.407475,35.055096
0,4577.000000,-0.003339,0.006069,6.537084,0.000000,-2.718952,1.072130,1.140638,-0.441045,0.441045,0.005069,0.152950,0.000000,32.407764,35.049400
0,4578.000000,-0.003314,0.006294,6.537859,0.000000,-2.698131,1.073087,1.145973,-0.413933,0.413933,0.004758,0.152925,0.000000,32.408047,35.043720
0,4579.000000,-0.003288,0.006520,6.538587,0.000000,-2.677309,1.074055,1.151495,-0.386621,0.386621,0.004444,0.152924,0.000000,32.408321,35.038052
0,4580.000000,-0.003263,0.006745,6.539267,0.000000,-2.656488,1.075035,1.157205,-0.359110,0.359110,0.004128,0.152929,0.000000,32.408588,35.032394
0,4581.000000,-0.003231,0.007263,6.539898,0.000000,-2.631021,1.077086,1.170921,-0.317876,0.317876,0.003654,0.152908,0.000000,32.408848,35.026752
0,4582.000000,-0.003200,0.007780,6.540457,0.000000,-2.605555,1.079259,1.185634,-0.275523,0.275523,0.003167,0.152894,0.000000,32.409100,35.021122
