sim result, 0
total time, 414.669739
total energy, 15022.971680
map,x,slope,radius,vi,ft,fslope,faero,ftyres,fres,ftot,a,dt,dE
1,672.000000,-0.003904,0.005864,7.118031,0.000000,-3.178562,1.270425,1.218116,-0.624883,0.624883,0.007183,0.140497,0.000000
1,673.000000,-0.003883,0.005772,7.119040,0.000000,-3.161411,1.270468,1.215497,-0.610308,0.610308,0.007015,0.140445,0.000000
1,674.000000,-0.003862,0.005681,7.120025,0.000000,-3.144261,1.270507,1.212915,-0.595700,0.595700,0.006847,0.140456,0.000000
1,675.000000,-0.003841,0.005589,7.120987,0.000000,-3.127111,1.270544,1.210370,-0.581059,0.581059,0.006679,0.140427,0.000000
1,676.000000,-0.003820,0.005498,7.121925,0.000000,-3.109960,1.270577,1.207862,-0.566383,0.566383,0.006510,0.140386,0.000000
1,677.000000,-0.003798,0.005407,7.122839,0.000000,-3.092810,1.270606,1.205392,-0.551674,0.551674,0.006341,0.140421,0.000000
1,678.000000,-0.003777,0.005315,7.123729,0.000000,-3.075660,1.270632,1.202959,-0.536930,0.536930,0.006172,0.140363,0.000000
1,679.000000,-0.003756,0.005224,7.124596,0.000000,-3.058509,1.270655,1.200564,-0.522152,0.522152,0.006002,0.140387,0.000000
1,680.000000,-0.003735,0.005133,7.125438,0.000000,-3.041359,1.270674,1.198207,-0.507340,0.507340,0.005831,0.140316,0.000000
1,681.000000,-0.003714,0.005069,7.126256,0.000000,-3.023693,1.270772,1.196613,-0.491170,0.491170,0.005646,0.140321,0.000000
1,682.000000,-0.003692,0.005005,7.127048,0.000000,-3.006028,1.270863,1.195035,-0.474991,0.474991,0.005460,0.140264,0.000000
1,683.000000,-0.003670,0.004941,7.127814,0.000000,-2.988362,1.270947,1.193474,-0.458803,0.458803,0.005274,0.140293,0.000000
1,684.000000,-0.003648,0.004877,7.128554,0.000000,-2.970696,1.271024,1.191930,-0.442604,0.442604,0.005087,0.140273,0.000000
1,685.000000,-0.003627,0.004813,7.129268,0.000000,-2.953031,1.271095,1.190402,-0.426396,0.426396,0.004901,0.140296,0.000000
1,686.000000,-0.003605,0.004749,7.129956,0.000000,-2.935365,1.271158,1.188890,-0.410178,0.410178,0.004715,0.140257,0.000000
1,687.000000,-0.003583,0.004685,7.130617,0.000000,-2.917700,1.271215,1.187395,-0.393951,0.393951,0.004528,0.140207,0.000000
1,688.000000,-0.003562,0.004621,7.131252,0.000000,-2.900034,1.271265,1.185917,-0.377714,0.377714,0.004342,0.140195,0.000000
1,689.000000,-0.003540,0.004557,7.131860,0.000000,-2.882368,1.271307,1.184456,-0.361467,0.361467,0.004155,0.140179,0.000000
1,690.000000,-0.003518,0.004493,7.132442,0.000000,-2.864702,1.271343,1.183012,-0.345209,0.345209,0.003968,0.140158,0.000000
1,691.000000,-0.003493,0.004718,7.132998,0.000000,-2.843881,1.272157,1.188537,-0.318049,0.318049,0.003656,0.140180,0.000000
1,692.000000,-0.003467,0.004943,7.133511,0.000000,-2.823060,1.272987,1.194325,-0.290609,0.290609,0.003340,0.140193,0.000000
1,693.000000,-0.003442,0.005168,7.133979,0.000000,-2.802239,1.273832,1.200376,-0.262892,0.262892,0.003022,0.140159,0.000000
1,694.000000,-0.003416,0.005394,7.134403,0.000000,-2.781418,1.274693,1.206689,-0.234897,0.234897,0.002700,0.140241,0.000000
1,695.000000,-0.003390,0.005619,7.134781,0.000000,-2.760597,1.275569,1.213264,-0.206625,0.206625,0.002375,0.140150,0.000000
1,696.000000,-0.003365,0.005844,7.135114,0.000000,-2.739775,1.276461,1.220100,-0.178076,0.178076,0.002047,0.140143,0.000000
1,697.000000,-0.003339,0.006069,7.135401,0.000000,-2.718954,1.277369,1.227197,-0.149251,0.149251,0.001716,0.140113,0.000000
1,698.000000,-0.003314,0.006294,7.135642,0.000000,-2.698133,1.278291,1.234553,-0.120151,0.120151,0.001381,0.140158,0.000000
1,699.000000,-0.003288,0.006520,7.135835,0.000000,-2.677312,1.279229,1.242169,-0.090775,0.090775,0.001043,0.140096,0.000000
1,700.000000,-0.003263,0.006745,7.135982,0.000000,-2.656491,1.280183,1.250043,-0.061126,0.061126,0.000703,0.140071,0.000000
1,701.000000,-0.003231,0.007263,7.136080,0.000000,-2.631024,1.282413,1.269107,-0.014366,0.014366,0.000165,0.140323,0.000000
1,702.000000,-0.003200,0.007780,7.136103,0.000000,-2.605557,1.284789,1.289554,0.033924,-0.033924,-0.000390,0.139643,0.000000
1,703.000000,-0.003169,0.008298,7.136049,0.000000,-2.580091,1.287314,1.311380,0.083742,-0.083742,-0.000963,0.140327,0.000000
1,704.000000,-0.003137,0.008816,7.135914,0.000000,-2.554624,1.289989,1.334577,0.135080,-0.135080,-0.001553,0.140214,0.000000
1,705.000000,-0.003106,0.009333,7.135696,0.000000,-2.529157,1.292815,1.359140,0.187935,-0.187935,-0.002160,0.140224,0.000000
0,706.000000,-0.003075,0.009851,7.135393,0.000000,-2.503691,1.295794,1.385060,0.242301,-0.242301,-0.002785,0.140175,0.000000
0,707.000000,-0.003044,0.010368,7.135003,0.000000,-2.478224,1.298929,1.412329,0.298172,-0.298172,-0.003427,0.140130,0.000000
0,708.000000,-0.003012,0.010886,7.134522,0.000000,-2.452757,1.302222,1.440939,0.355542,-0.355542,-0.004087,0.140217,0.000000
0,709.000000,-0.002981,0.011404,7.133949,0.000000,-2.427291,1.305674,1.470880,0.414402,-0.414402,-0.004763,0.140192,0.000000
0,710.000000,-0.002950,0.011921,7.133282,0.000000,-2.401824,1.309289,1.502141,0.474745,-0.474745,-0.005457,0.140185,0.000000
0,711.000000,-0.002913,0.012284,7.132517,0.000000,-2.371919,1.311829,1.524729,0.529778,-0.529778,-0.006089,0.140248,0.000000
0,712.000000,-0.002876,0.012646,7.131663,0.000000,-2.342014,1.314435,1.547934,0.585494,-0.585494,-0.006730,0.140216,0.000000
0,713.000000,-0.002840,0.013009,7.130719,0.000000,-2.312109,1.317109,1.571752,0.641890,-0.641890,-0.007378,0.140236,0.000000
0,714.000000,-0.002803,0.013371,7.129684,0.000000,-2.282204,1.319850,1.596176,0.698960,-0.698960,-0.008034,0.140257,0.000000
0,715.000000,-0.002766,0.013733,7.128558,0.000000,-2.252299,1.322660,1.621198,0.756698,-0.756698,-0.008698,0.140297,0.000000
0,716.000000,-0.002729,0.014096,7.127337,0.000000,-2.222394,1.325539,1.646814,0.815097,-0.815097,-0.009369,0.140321,0.000000
0,717.000000,-0.002693,0.014458,7.126023,0.000000,-2.192488,1.328489,1.673013,0.874152,-0.874152,-0.010048,0.140349,0.000000
0,718.000000,-0.002656,0.014820,7.124613,0.000000,-2.162583,1.331509,1.699791,0.933855,-0.933855,-0.010734,0.140373,0.000000
0,719.000000,-0.002619,0.015183,7.123106,0.000000,-2.132678,1.334602,1.727137,0.994199,-0.994199,-0.011428,0.140392,0.000000
0,720.000000,-0.002583,0.015545,7.121501,0.000000,-2.102773,1.337767,1.755046,1.055178,-1.055178,-0.012128,0.140445,0.000000
0,721.000000,-0.002542,0.016107,7.119798,0.000000,-2.069762,1.343194,1.799896,1.138467,-1.138467,-0.013086,0.140486,0.000000
0,722.000000,-0.002501,0.016669,7.117960,0.000000,-2.036750,1.348846,1.846146,1.223381,-1.223381,-0.014062,0.140493,0.000000
0,723.000000,-0.002461,0.017232,7.115984,0.000000,-2.003738,1.354727,1.893773,1.309901,-1.309901,-0.015056,0.140556,0.000000
0,724.000000,-0.002420,0.017794,7.113868,0.000000,-1.970726,1.360842,1.942753,1.398007,-1.398007,-0.016069,0.140599,0.000000
0,725.000000,-0.002380,0.018356,7.111609,0.000000,-1.937715,1.367196,1.993058,1.487678,-1.487678,-0.017100,0.140638,0.000000
0,726.000000,-0.002339,0.018918,7.109204,0.000000,-1.904703,1.373795,2.044665,1.578895,-1.578895,-0.018148,0.140685,0.000000
0,727.000000,-0.002299,0.019481,7.106651,0.000000,-1.871691,1.380642,2.097543,1.671632,-1.671632,-0.019214,0.140740,0.000000
0,728.000000,-0.002258,0.020043,7.103947,0.000000,-1.838680,1.387745,2.151663,1.765866,-1.765866,-0.020297,0.140803,0.000000
0,729.000000,-0.002218,0.020605,7.101089,0.000000,-1.805668,1.395107,2.206998,1.861575,-1.861575,-0.021397,0.140847,0.000000
0,730.000000,-0.002177,0.021167,7.098076,0.000000,-1.772656,1.402736,2.263512,1.958731,-1.958731,-0.022514,0.140910,0.000000
0,731.000000,-0.002135,0.022932,7.094903,0.000000,-1.738541,1.431435,2.454264,2.212296,-2.212296,-0.025429,0.140985,0.000000
0,732.000000,-0.002093,0.024697,7.091319,0.000000,-1.704425,1.463637,2.658005,2.482354,-2.482354,-0.028533,0.141052,0.000000
0,733.000000,-0.002051,0.026462,7.087294,0.000000,-1.670310,1.499613,2.874163,2.768604,-2.768604,-0.031823,0.141142,0.000000
0,734.000000,-0.002010,0.028227,7.082803,0.000000,-1.636194,1.539654,3.102118,3.070716,-3.070716,-0.035296,0.141235,0.000000
0,735.000000,-0.001968,0.029992,7.077818,0.000000,-1.602079,1.584066,3.341193,3.388319,-3.388319,-0.038946,0.141344,0.000000
0,736.000000,-0.001926,0.031757,7.072313,0.000000,-1.567963,1.633172,3.590660,3.721008,-3.721008,-0.042770,0.141456,0.000000
0,737.000000,-0.001884,0.033522,7.066263,0.000000,-1.533847,1.687309,3.849739,4.068339,-4.068339,-0.046763,0.141584,0.000000
0,738.000000,-0.001842,0.035287,7.059642,0.000000,-1.499732,1.746829,4.117595,4.429831,-4.429831,-0.050918,0.141719,0.000000
0,739.000000,-0.001800,0.037052,7.052426,0.000000,-1.465616,1.812096,4.393344,4.804962,-4.804962,-0.055229,0.141873,0.000000
0,740.000000,-0.001758,0.038817,7.044591,0.000000,-1.431501,1.883483,4.676050,5.193171,-5.193171,-0.059692,0.142039,0.000000
0,741.000000,-0.001717,0.039453,7.036112,0.000000,-1.398374,1.907775,4.767793,5.342333,-5.342333,-0.061406,0.142208,0.000000
0,742.000000,-0.001677,0.040088,7.027380,0.000000,-1.365247,1.932747,4.859288,5.491927,-5.491927,-0.063126,0.142390,0.000000
0,743.000000,-0.001636,0.040724,7.018392,0.000000,-1.332120,1.958410,4.950452,5.641880,-5.641880,-0.064849,0.142579,0.000000
0,744.000000,-0.001595,0.041359,7.009145,0.000000,-1.298993,1.984771,5.041205,5.792122,-5.792122,-0.066576,0.142768,0.000000
0,745.000000,-0.001555,0.041994,6.999640,0.000000,-1.265866,2.011842,5.131469,5.942583,-5.942583,-0.068306,0.142963,0.000000
0,746.000000,-0.001514,0.042630,6.989875,0.000000,-1.232739,2.039630,5.221154,6.093184,-6.093184,-0.070037,0.143166,0.000000
0,747.000000,-0.001473,0.043265,6.979848,0.000000,-1.199612,2.068145,5.310190,6.243860,-6.243860,-0.071769,0.143373,0.000000
0,748.000000,-0.001433,0.043901,6.969559,0.000000,-1.166485,2.097394,5.398484,6.394531,-6.394531,-0.073500,0.143588,0.000000
0,749.000000,-0.001392,0.044536,6.959005,0.000000,-1.133358,2.127387,5.485961,6.545128,-6.545128,-0.075231,0.143810,0.000000
0,750.000000,-0.001351,0.045172,6.948186,0.000000,-1.100231,2.158131,5.572544,6.695582,-6.695582,-0.076961,0.144040,0.000000
0,751.000000,-0.001314,0.044537,6.937100,0.000000,-1.069639,2.114035,5.431071,6.540606,-6.540606,-0.075179,0.144265,0.000000
0,752.000000,-0.001276,0.043902,6.926255,0.000000,-1.039046,2.071449,5.292684,6.390224,-6.390224,-0.073451,0.144489,0.000000
0,753.000000,-0.001239,0.043266,6.915642,0.000000,-1.008454,2.030324,5.157311,6.244320,-6.244320,-0.071774,0.144710,0.000000
0,754.000000,-0.001201,0.042631,6.905255,0.000000,-0.977861,1.990614,5.024883,6.102775,-6.102775,-0.070147,0.144922,0.000000
0,755.000000,-0.001163,0.041996,6.895090,0.000000,-0.947269,1.952274,4.895344,5.965487,-5.965487,-0.068569,0.145138,0.000000
0,756.000000,-0.001126,0.041361,6.885138,0.000000,-0.916676,1.915259,4.768627,5.832348,-5.832348,-0.067038,0.145339,0.000000
0,757.000000,-0.001088,0.040726,6.875394,0.000000,-0.886083,1.879528,4.644677,5.703260,-5.703260,-0.065555,0.145551,0.000000
0,758.000000,-0.001051,0.040091,6.865853,0.000000,-0.855491,1.845039,4.523439,5.578125,-5.578125,-0.064116,0.145746,0.000000
0,759.000000,-0.001013,0.039456,6.856508,0.000000,-0.824898,1.811753,4.404860,5.456852,-5.456852,-0.062722,0.145944,0.000000
0,760.000000,-0.000976,0.038820,6.847354,0.000000,-0.794306,1.779631,4.288891,5.339355,-5.339355,-0.061372,0.146141,0.000000
0,761.000000,-0.000943,0.038016,6.838386,0.000000,-0.767582,1.741756,4.149923,5.189235,-5.189235,-0.059646,0.146330,0.000000
0,762.000000,-0.000910,0.037211,6.829658,0.000000,-0.740858,1.705546,4.014547,5.044374,-5.044374,-0.057981,0.146512,0.000000
0,763.000000,-0.000877,0.036407,6.821163,0.000000,-0.714134,1.670938,3.882698,4.904640,-4.904640,-0.056375,0.146694,0.000000
0,764.000000,-0.000844,0.035602,6.812893,0.000000,-0.687411,1.637869,3.754323,4.769920,-4.769920,-0.054827,0.146870,0.000000
0,765.000000,-0.000811,0.034797,6.804841,0.000000,-0.660687,1.606279,3.629364,4.640095,-4.640095,-0.053334,0.147041,0.000000
0,766.000000,-0.000779,0.033993,6.796998,0.000000,-0.633963,1.576112,3.507779,4.515066,-4.515066,-0.051897,0.147208,0.000000
0,767.000000,-0.000746,0.033188,6.789358,0.000000,-0.607239,1.547310,3.389520,4.394729,-4.394729,-0.050514,0.147372,0.000000
0,768.000000,-0.000713,0.032383,6.781914,0.000000,-0.580516,1.519821,3.274544,4.278988,-4.278988,-0.049184,0.147527,0.000000
0,769.000000,-0.000680,0.031579,6.774658,0.000000,-0.553792,1.493592,3.162808,4.167747,-4.167747,-0.047905,0.147684,0.000000
0,770.000000,-0.000647,0.030774,6.767583,0.000000,-0.527068,1.468575,3.054276,4.060922,-4.060922,-0.046677,0.147836,0.000000
0,771.000000,-0.000622,0.029896,6.760682,0.000000,-0.506752,1.442861,2.940140,3.941387,-3.941387,-0.045303,0.147989,0.000000
0,772.000000,-0.000597,0.029018,6.753978,0.000000,-0.486437,1.418464,2.829654,3.826819,-3.826819,-0.043986,0.148137,0.000000
0,773.000000,-0.000572,0.028140,6.747462,0.000000,-0.466121,1.395326,2.722778,3.717121,-3.717121,-0.042726,0.148271,0.000000
0,774.000000,-0.000548,0.027261,6.741127,0.000000,-0.445805,1.373394,2.619485,3.612212,-3.612212,-0.041520,0.148407,0.000000
0,775.000000,-0.000523,0.026383,6.734965,0.000000,-0.425489,1.352615,2.519738,3.512002,-3.512002,-0.040368,0.148545,0.000000
0,776.000000,-0.000498,0.025505,6.728969,0.000000,-0.405173,1.332939,2.423509,3.416413,-3.416413,-0.039269,0.148672,0.000000
0,777.000000,-0.000473,0.024627,6.723131,0.000000,-0.384858,1.314319,2.330771,3.325371,-3.325371,-0.038223,0.148808,0.000000
0,778.000000,-0.000448,0.023748,6.717443,0.000000,-0.364542,1.296709,2.241499,3.238804,-3.238804,-0.037228,0.148931,0.000000
0,779.000000,-0.000423,0.022870,6.711899,0.000000,-0.344226,1.280063,2.155669,3.156645,-3.156645,-0.036283,0.149047,0.000000
1,780.000000,-0.000398,0.021992,6.706491,12.523056,-0.323910,1.264342,2.073259,3.078829,9.444227,0.108554,0.148930,84.099396
1,781.000000,-0.000383,0.021377,6.722658,12.540829,-0.311707,1.261311,2.030119,3.044862,9.495967,0.109149,0.148573,14.117263
1,782.000000,-0.000368,0.020762,6.738875,12.558658,-0.299503,1.258606,1.987509,3.011750,9.546907,0.109735,0.148214,14.134838
1,783.000000,-0.000353,0.020148,6.755139,12.576538,-0.287300,1.256221,1.945462,2.979521,9.597017,0.110311,0.147856,14.152529
1,784.000000,-0.000338,0.019533,6.771450,12.594469,-0.275097,1.254149,1.904012,2.948203,9.646266,0.110877,0.147499,14.170272
1,785.000000,-0.000323,0.018918,6.787804,12.612449,-0.262893,1.252384,1.863197,2.917827,9.694622,0.111432,0.147147,14.188502
1,786.000000,-0.000308,0.018303,6.804201,12.630474,-0.250690,1.250922,1.823054,2.888425,9.742049,0.111978,0.146792,14.206366
1,787.000000,-0.000293,0.017689,6.820638,12.648543,-0.238486,1.249756,1.783620,2.860029,9.788514,0.112512,0.146439,14.224492
1,788.000000,-0.000278,0.017074,6.837114,12.666657,-0.226283,1.248882,1.744935,2.832672,9.833985,0.113034,0.146085,14.242398
1,789.000000,-0.000263,0.016459,6.853627,12.684812,-0.214079,1.248293,1.707037,2.806389,9.878422,0.113545,0.145731,14.260279
1,790.000000,-0.000248,0.015844,6.870174,12.703003,-0.201876,1.247986,1.669967,2.781216,9.921787,0.114044,0.145383,14.278707
1,791.000000,-0.000239,0.015414,6.886754,12.721231,-0.194792,1.249741,1.646527,2.766614,9.954617,0.114421,0.145029,14.296510
1,792.000000,-0.000231,0.014984,6.903348,12.739473,-0.187708,1.251626,1.623381,2.752437,9.987036,0.114794,0.144683,14.314943
1,793.000000,-0.000222,0.014553,6.919957,12.757733,-0.180624,1.253638,1.600550,2.738702,10.019032,0.115161,0.144337,14.333223
1,794.000000,-0.000213,0.014123,6.936579,12.776006,-0.173540,1.255778,1.578052,2.725428,10.050578,0.115524,0.143991,14.351410
1,795.000000,-0.000204,0.013693,6.953214,12.794292,-0.166456,1.258044,1.555907,2.712633,10.081659,0.115881,0.143645,14.369552
1,796.000000,-0.000196,0.013262,6.969860,12.812593,-0.159373,1.260435,1.534133,2.700335,10.112258,0.116233,0.143302,14.387720
1,797.000000,-0.000187,0.012832,6.986516,12.830904,-0.152289,1.262951,1.512752,2.688553,10.142351,0.116579,0.142962,14.406212
1,798.000000,-0.000178,0.012402,7.003182,12.067748,-0.145205,1.265591,1.491784,2.677308,9.390440,0.107936,0.142636,13.612620
1,799.000000,-0.000170,0.011971,7.018578,9.439841,-0.138121,1.267891,1.470872,2.665781,6.774061,0.077863,0.142367,10.891655
1,800.000000,-0.000161,0.011541,7.029663,7.547658,-0.131037,1.268755,1.449228,2.652084,4.895574,0.056271,0.142174,8.941749
1,801.000000,-0.000139,0.011240,7.037663,6.181951,-0.112905,1.269518,1.434503,2.656254,3.525697,0.040525,0.142033,7.538921
1,802.000000,-0.000116,0.010939,7.043419,5.199496,-0.094774,1.269530,1.419484,2.659379,2.540116,0.029197,0.141940,6.532523
1,803.000000,-0.000094,0.010637,7.047564,4.492124,-0.076642,1.269022,1.404395,2.661913,1.830211,0.021037,0.141857,5.808393
1,804.000000,-0.000072,0.010336,7.050548,3.982739,-0.058510,1.268156,1.389391,2.664175,1.318565,0.015156,0.141805,5.287877
1,805.000000,-0.000050,0.010035,7.052697,3.615896,-0.040379,1.267050,1.374582,2.666392,0.949504,0.010914,0.141782,4.913825
1,806.000000,-0.000027,0.009734,7.054244,3.351688,-0.022247,1.265789,1.360046,2.668726,0.682961,0.007850,0.141762,4.644461
1,807.000000,-0.000005,0.009432,7.055357,3.161761,-0.004115,1.264433,1.345836,2.671292,0.490469,0.005638,0.141727,4.450213
1,808.000000,0.000017,0.009131,7.056156,3.025433,0.014016,1.263025,1.331989,2.674168,0.351265,0.004038,0.141748,4.312259
1,809.000000,0.000039,0.008830,7.056728,2.927654,0.032148,1.261595,1.318532,2.677413,0.250240,0.002876,0.141739,4.212599
1,810.000000,0.000062,0.008529,7.057136,2.858130,0.050280,1.260167,1.305484,2.681068,0.177062,0.002035,0.141690,4.140489
1,811.000000,0.000114,0.008318,7.057425,2.808901,0.092925,1.259203,1.296615,2.713881,0.095019,0.001092,0.141680,4.090151
1,812.000000,0.000167,0.008107,7.057580,2.782393,0.135570,1.258221,1.287939,2.746868,0.035524,0.000408,0.141729,4.064631
1,813.000000,0.000219,0.007896,7.057637,2.772586,0.178215,1.257233,1.279465,2.780051,-0.007465,-0.000086,0.142850,4.086729
1,814.000000,0.000271,0.007685,7.057625,2.774722,0.220860,1.256248,1.271198,2.813445,-0.038724,-0.000445,0.141764,4.057845
1,815.000000,0.000324,0.007474,7.057562,2.785403,0.263505,1.255275,1.263145,2.847063,-0.061661,-0.000709,0.141691,4.066609
1,816.000000,0.000376,0.007264,7.057461,2.802589,0.306150,1.254316,1.255307,2.880912,-0.078323,-0.000900,0.141786,4.086795
1,817.000000,0.000428,0.007053,7.057333,2.824436,0.348796,1.253376,1.247687,2.914997,-0.090561,-0.001041,0.141881,4.111781
1,818.000000,0.000481,0.006842,7.057186,2.849586,0.391441,1.252456,1.240287,2.949323,-0.099738,-0.001146,0.141575,4.128442
1,819.000000,0.000533,0.006631,7.057024,2.877356,0.434086,1.251560,1.233109,2.983893,-0.106537,-0.001225,0.141624,4.158081
1,820.000000,0.000585,0.006420,7.056850,2.906971,0.476731,1.250687,1.226151,3.018708,-0.111737,-0.001284,0.141733,4.191382
1,821.000000,0.000665,0.006273,7.056668,2.938043,0.541340,1.250072,1.221405,3.077956,-0.139912,-0.001608,0.141612,4.219371
1,822.000000,0.000744,0.006125,7.056440,2.976883,0.605950,1.249453,1.216762,3.137303,-0.160420,-0.001844,0.141799,4.264448
1,823.000000,0.000824,0.005977,7.056179,3.021549,0.670559,1.248836,1.212224,3.196758,-0.175209,-0.002014,0.141686,4.306432
1,824.000000,0.000903,0.005830,7.055893,3.070196,0.735168,1.248224,1.207793,3.256324,-0.186128,-0.002139,0.141734,4.357359
1,825.000000,0.000982,0.005682,7.055590,3.121950,0.799778,1.247620,1.203469,3.316005,-0.194055,-0.002231,0.141664,4.407779
1,826.000000,0.001062,0.005535,7.055274,3.175938,0.864387,1.247024,1.199254,3.375803,-0.199866,-0.002297,0.141736,4.464917
1,827.000000,0.001141,0.005387,7.054948,3.231576,0.928996,1.246438,1.195149,3.435722,-0.204146,-0.002347,0.141690,4.520032
1,828.000000,0.001220,0.005239,7.054616,3.288282,0.993606,1.245863,1.191153,3.495760,-0.207478,-0.002385,0.141769,4.580200
1,829.000000,0.001300,0.005092,7.054278,3.345959,1.058215,1.245299,1.187267,3.555920,-0.209960,-0.002413,0.141735,4.637753
1,830.000000,0.001379,0.004944,7.053936,3.404413,1.122824,1.244747,1.183491,3.616201,-0.211788,-0.002434,0.141691,4.695725
1,831.000000,0.001468,0.004841,7.053591,3.463159,1.194993,1.244332,1.180900,3.685363,-0.222205,-0.002554,0.141729,4.756715
1,832.000000,0.001556,0.004737,7.053229,3.525011,1.267162,1.243916,1.178361,3.754578,-0.229567,-0.002639,0.141763,4.820771
1,833.000000,0.001645,0.004634,7.052855,3.588805,1.339332,1.243503,1.175875,3.823848,-0.235043,-0.002702,0.141732,4.884563
1,834.000000,0.001734,0.004531,7.052473,3.654154,1.411501,1.243093,1.173442,3.893175,-0.239021,-0.002747,0.141761,4.952023
1,835.000000,0.001822,0.004427,7.052083,3.720667,1.483670,1.242688,1.171063,3.962559,-0.241892,-0.002780,0.141795,5.020895
1,836.000000,0.001911,0.004324,7.051689,3.787957,1.555839,1.242287,1.168738,4.032002,-0.244045,-0.002805,0.141808,5.089818
1,837.000000,0.001999,0.004221,7.051291,3.855829,1.628008,1.241891,1.166467,4.101504,-0.245675,-0.002824,0.141906,5.162456
1,838.000000,0.002088,0.004118,7.050890,3.924285,1.700177,1.241501,1.164250,4.171066,-0.246781,-0.002837,0.141781,5.227535
2,839.000000,0.002177,0.004014,7.050488,3.992837,1.772346,1.241116,1.162087,4.240688,-0.247851,-0.002849,0.141848,5.299790
2,840.000000,0.002265,0.003911,7.050085,4.061779,1.844516,1.240737,1.159979,4.310370,-0.248592,-0.002857,0.141822,5.368967
2,841.000000,0.002347,0.004154,7.049679,4.131010,1.911309,1.241160,1.164847,4.382455,-0.251445,-0.002890,0.141803,5.438703
2,842.000000,0.002429,0.004396,7.049270,4.200922,1.978102,1.241617,1.170008,4.454865,-0.253943,-0.002919,0.141818,5.510444
2,843.000000,0.002511,0.004639,7.048856,4.271514,2.044896,1.242106,1.175461,4.527602,-0.256088,-0.002944,0.141866,5.584182
2,844.000000,0.002593,0.004882,7.048438,4.342882,2.111689,1.242629,1.181206,4.600663,-0.257781,-0.002963,0.141796,5.654059
2,845.000000,0.002676,0.005124,7.048018,4.414542,2.178482,1.243187,1.187242,4.674049,-0.259508,-0.002983,0.141916,5.731832
2,846.000000,0.002758,0.005367,7.047595,4.486784,2.245275,1.243778,1.193570,4.747762,-0.260978,-0.003000,0.141882,5.804007
2,847.000000,0.002840,0.005610,7.047169,4.559511,2.312069,1.244404,1.200187,4.821799,-0.262288,-0.003015,0.141961,5.881336
2,848.000000,0.002922,0.005852,7.046741,4.632627,2.378862,1.245065,1.207095,4.896161,-0.263534,-0.003029,0.141920,5.954130
2,849.000000,0.003004,0.006095,7.046310,4.705938,2.445655,1.245761,1.214293,4.970848,-0.264910,-0.003045,0.141903,6.028094
2,850.000000,0.003086,0.006338,7.045878,4.779734,2.512448,1.246493,1.221781,5.045860,-0.266126,-0.003059,0.141977,6.106431
2,851.000000,0.003152,0.007047,7.045444,4.853918,2.566241,1.249134,1.245484,5.125997,-0.272079,-0.003127,0.141939,6.180411
2,852.000000,0.003218,0.007757,7.045000,4.929656,2.620033,1.252089,1.271673,5.208932,-0.279277,-0.003210,0.141936,6.257421
2,853.000000,0.003284,0.008467,7.044544,5.007530,2.673825,1.255361,1.300341,5.294665,-0.287135,-0.003300,0.141941,6.337009
2,854.000000,0.003350,0.009177,7.044076,5.087443,2.727617,1.258957,1.331477,5.383189,-0.295746,-0.003399,0.141929,6.417913
2,855.000000,0.003416,0.009887,7.043593,5.169783,2.781409,1.262884,1.365071,5.474503,-0.304719,-0.003503,0.141927,6.501741
2,856.000000,0.003482,0.010597,7.043096,5.254648,2.835202,1.267149,1.401112,5.568602,-0.313953,-0.003609,0.141999,6.591557
2,857.000000,0.003548,0.011307,7.042583,5.342232,2.888994,1.271760,1.439589,5.665482,-0.323249,-0.003716,0.142025,6.682080
2,858.000000,0.003614,0.012017,7.042056,5.432243,2.942786,1.276727,1.480489,5.765141,-0.332897,-0.003826,0.142028,6.774011
2,859.000000,0.003680,0.012726,7.041512,5.525071,2.996578,1.282058,1.523799,5.867574,-0.342503,-0.003937,0.142053,6.869889
2,860.000000,0.003746,0.013436,7.040953,5.620520,3.050370,1.287763,1.569505,5.972777,-0.352257,-0.004049,0.142022,6.965735
2,861.000000,0.003789,0.013933,7.040378,5.718688,3.085086,1.291921,1.602854,6.045000,-0.326312,-0.003751,0.142002,7.064905
2,862.000000,0.003832,0.014430,7.039845,5.809670,3.119802,1.296290,1.637377,6.118607,-0.308937,-0.003551,0.142068,7.161027
2,863.000000,0.003874,0.014927,7.039340,5.895700,3.154517,1.300868,1.673067,6.193590,-0.297890,-0.003424,0.142047,7.247736
2,864.000000,0.003917,0.015424,7.038854,5.978721,3.189233,1.305655,1.709915,6.269941,-0.291221,-0.003347,0.142074,7.333844
2,865.000000,0.003960,0.015921,7.038379,6.059896,3.223949,1.310654,1.747913,6.347653,-0.287757,-0.003308,0.142043,7.415042
2,866.000000,0.004002,0.016418,7.037909,6.140100,3.258665,1.315866,1.787054,6.426723,-0.286623,-0.003295,0.142109,7.500371
2,867.000000,0.004045,0.016915,7.037441,6.220014,3.293380,1.321296,1.827332,6.507146,-0.287132,-0.003300,0.142051,7.578874
2,868.000000,0.004087,0.017412,7.036972,6.300024,3.328096,1.326945,1.868739,6.588918,-0.288895,-0.003321,0.142141,7.665395
2,869.000000,0.004130,0.017909,7.036500,6.380520,3.362812,1.332819,1.911268,6.672038,-0.291518,-0.003351,0.142118,7.746334
2,870.000000,0.004173,0.018405,7.036024,6.461889,3.397527,1.338922,1.954913,6.756501,-0.294612,-0.003386,0.142132,7.830176
